random.ID,year,semester,subjectCode,num
bUQA7oQG,2015,2,HMM20042,2
bUQA7oQG,2015,3,GEK10007,5
bUQA7oQG,2015,3,GEK20059,1
XibAgqXf,2014,1,GEK10001,1
XibAgqXf,2014,1,GEK10008,1
XibAgqXf,2014,1,GEK10015,1
XibAgqXf,2014,1,GEK10045,7
XibAgqXf,2014,1,GEK10090,1
XibAgqXf,2014,1,GEK10091,1
XibAgqXf,2014,1,GEK10095,1
XibAgqXf,2014,1,IID10005,1
XibAgqXf,2014,1,PCO10012,3
XibAgqXf,2014,2,ECE10002,3
XibAgqXf,2014,2,ECE10020,3
XibAgqXf,2014,2,GEK10002,1
XibAgqXf,2014,2,GEK10009,1
XibAgqXf,2014,2,GEK10011,3
XibAgqXf,2014,2,GEK10061,1
XibAgqXf,2014,2,GEK10076,1
XibAgqXf,2014,2,GEK20045,12
XibAgqXf,2014,2,ISL10076,6
XibAgqXf,2014,2,PCO10013,14
XibAgqXf,2015,1,ECE20010,1
XibAgqXf,2015,1,ECE20057,2
XibAgqXf,2015,1,GEK10011,2
XibAgqXf,2015,1,GEK10030,2
XibAgqXf,2015,1,GEK10046,1
XibAgqXf,2015,1,GEK20001,1
XibAgqXf,2015,1,GEK20008,1
XibAgqXf,2015,1,ITP20003,1
XibAgqXf,2015,1,MEC10002,1
XibAgqXf,2016,1,GCS20001,17
XibAgqXf,2016,1,GEK10041,4
XibAgqXf,2016,1,GEK10046,1
XibAgqXf,2016,1,GEK20002,1
XibAgqXf,2016,1,GEK20009,1
XibAgqXf,2016,1,ISE10002,1
XibAgqXf,2016,1,ISE20040,1
mtsFPfg3,2014,1,GEA20051,1
mtsFPfg3,2014,1,GEK10001,1
mtsFPfg3,2014,1,GEK10008,1
mtsFPfg3,2014,1,GEK10011,2
mtsFPfg3,2014,1,GEK10041,1
mtsFPfg3,2014,1,GEK10045,4
mtsFPfg3,2014,1,GEK10076,2
mtsFPfg3,2014,1,ISE10051,1
mtsFPfg3,2014,1,ISL10075,8
mtsFPfg3,2014,1,PCO10058,8
mtsFPfg3,2014,2,ECE10002,2
mtsFPfg3,2014,2,GEK10002,1
mtsFPfg3,2014,2,GEK10009,1
mtsFPfg3,2014,2,GEK10015,2
mtsFPfg3,2014,2,GEK10017,1
mtsFPfg3,2014,2,GEK20038,1
mtsFPfg3,2014,2,GEK20045,2
mtsFPfg3,2014,2,IID10005,1
mtsFPfg3,2014,2,ISL10073,3
mtsFPfg3,2014,2,PCO10057,1
mtsFPfg3,2015,1,CCC20050,1
mtsFPfg3,2015,1,ECE20057,1
mtsFPfg3,2015,1,GEK10015,2
mtsFPfg3,2015,1,GEK20001,1
mtsFPfg3,2015,1,GEK20008,1
mtsFPfg3,2015,1,GEK20019,1
mtsFPfg3,2015,1,ITP20001,1
mtsFPfg3,2015,1,PCO10024,2
mtsFPfg3,2015,2,CCC20033,1
mtsFPfg3,2015,2,CCC20094,1
mtsFPfg3,2015,2,ECE20042,1
mtsFPfg3,2015,2,GEK10015,1
mtsFPfg3,2015,2,GEK10030,1
mtsFPfg3,2015,2,GEK10039,1
mtsFPfg3,2015,2,GEK20002,1
mtsFPfg3,2015,2,GEK20009,1
mtsFPfg3,2015,2,GEK20021,1
mtsFPfg3,2016,1,CCC30035,1
mtsFPfg3,2016,1,ECE20016,1
mtsFPfg3,2016,1,ECE20060,1
mtsFPfg3,2016,1,ECE30021,1
mtsFPfg3,2016,1,GEK10007,5
mtsFPfg3,2016,1,GEK30001,1
mtsFPfg3,2016,1,GEK30008,1
eVENXRQe,2014,1,GEE10001,1
eVENXRQe,2014,1,GEK10008,1
eVENXRQe,2014,1,GEK10011,2
eVENXRQe,2014,1,GEK10037,1
eVENXRQe,2014,1,GEK10045,13
eVENXRQe,2014,1,GEK20031,1
eVENXRQe,2014,1,ISL10011,2
eVENXRQe,2014,1,ISL10086,1
eVENXRQe,2014,1,PCO10058,16
eVENXRQe,2014,2,CCC20072,1
eVENXRQe,2014,2,GEE10002,1
eVENXRQe,2014,2,GEK10009,1
eVENXRQe,2014,2,GEK10015,2
eVENXRQe,2014,2,GEK20045,13
eVENXRQe,2014,2,IID10005,1
eVENXRQe,2014,2,MEC10002,4
eVENXRQe,2014,4,GEK10007,1
eVENXRQe,2014,4,PCO10058,1
eVENXRQe,2016,1,GCS10041,1
eVENXRQe,2016,1,GCS10061,1
eVENXRQe,2016,1,GEE20001,1
eVENXRQe,2016,1,GEK10007,10
eVENXRQe,2016,1,GEK10011,3
eVENXRQe,2016,1,GEK20008,1
eVENXRQe,2016,1,IID20059,2
eVENXRQe,2016,1,IID20061,1
sSSJcQf9,2014,1,GEK10001,1
sSSJcQf9,2014,1,GEK10008,1
sSSJcQf9,2014,1,GEK10036,1
sSSJcQf9,2014,1,GEK10045,2
sSSJcQf9,2014,1,GEK10076,1
sSSJcQf9,2014,1,GEK20011,2
sSSJcQf9,2014,1,GEK20044,1
sSSJcQf9,2014,1,ISL10075,3
sSSJcQf9,2014,1,PCO10013,15
sSSJcQf9,2014,2,ECE10020,1
sSSJcQf9,2014,2,ENG20022,1
sSSJcQf9,2014,2,GEK10002,1
sSSJcQf9,2014,2,GEK10007,11
sSSJcQf9,2014,2,GEK10009,1
sSSJcQf9,2014,2,GEK10015,1
sSSJcQf9,2014,2,GEK10055,1
sSSJcQf9,2014,2,GEK10090,1
sSSJcQf9,2014,2,GEK10096,1
sSSJcQf9,2014,4,PCO10052,1
sSSJcQf9,2015,1,ECE20010,1
sSSJcQf9,2015,1,ECE20051,1
sSSJcQf9,2015,1,ECE20057,2
sSSJcQf9,2015,1,ECE20060,2
sSSJcQf9,2015,1,GEK10035,2
sSSJcQf9,2015,1,GEK10062,2
sSSJcQf9,2015,1,GEK20001,1
sSSJcQf9,2015,1,GEK20008,1
sSSJcQf9,2015,2,GEK10040,1
sSSJcQf9,2015,2,GEK10056,1
sSSJcQf9,2015,2,GEK10097,1
sSSJcQf9,2015,2,GEK20002,1
sSSJcQf9,2015,2,GEK20009,1
sSSJcQf9,2015,2,GEK20065,3
sSSJcQf9,2015,2,ITP20003,1
sSSJcQf9,2015,2,ITP30003,2
sSSJcQf9,2016,1,ECE20051,1
sSSJcQf9,2016,1,ECE30056,1
sSSJcQf9,2016,1,ECE30063,1
sSSJcQf9,2016,1,ECE30081,1
sSSJcQf9,2016,1,GCS20001,15
sSSJcQf9,2016,1,GEK10053,2
sSSJcQf9,2016,1,GEK20016,1
sSSJcQf9,2016,1,GEK30001,1
sSSJcQf9,2016,1,GEK30008,1
rMwh0mPx,2014,1,GEK10001,1
rMwh0mPx,2014,1,GEK10008,1
rMwh0mPx,2014,1,GEK10015,1
rMwh0mPx,2014,1,GEK10038,3
rMwh0mPx,2014,1,GEK10045,6
rMwh0mPx,2014,1,GEK10055,1
rMwh0mPx,2014,1,GEK10091,1
rMwh0mPx,2014,1,GEK10096,3
rMwh0mPx,2014,1,MEC10001,3
rMwh0mPx,2014,1,PCO10013,8
rMwh0mPx,2014,2,ECE10002,1
rMwh0mPx,2014,2,ECE10020,1
rMwh0mPx,2014,2,ECE20042,1
rMwh0mPx,2014,2,GEK10002,1
rMwh0mPx,2014,2,GEK10009,1
rMwh0mPx,2014,2,GEK10011,1
rMwh0mPx,2014,2,GEK20053,2
rMwh0mPx,2014,2,PCO20004,6
rMwh0mPx,2015,1,ECE20016,1
rMwh0mPx,2015,1,ECE20051,1
rMwh0mPx,2015,1,ECE20057,2
rMwh0mPx,2015,1,GCS10011,1
rMwh0mPx,2015,1,GEK20001,1
rMwh0mPx,2015,1,GEK20008,1
rMwh0mPx,2015,1,MEC10002,4
rMwh0mPx,2015,1,PCO20005,7
rMwh0mPx,2015,2,ECE20018,2
rMwh0mPx,2015,2,GEK10007,12
rMwh0mPx,2015,2,GEK10021,6
rMwh0mPx,2015,2,GEK10053,1
rMwh0mPx,2015,2,GEK20002,1
rMwh0mPx,2015,2,GEK20009,1
rMwh0mPx,2015,2,GEK20060,1
rMwh0mPx,2015,2,ITP20001,1
rMwh0mPx,2015,2,ITP20003,1
rMwh0mPx,2015,2,ITP30003,2
rMwh0mPx,2015,3,PCO10052,1
rMwh0mPx,2016,1,GCS10027,1
rMwh0mPx,2016,1,GEK10007,3
rMwh0mPx,2016,1,GEK10046,1
rMwh0mPx,2016,1,GEK20011,1
rMwh0mPx,2016,1,GEK30001,1
rMwh0mPx,2016,1,GEK30008,1
rMwh0mPx,2016,1,GEK30014,2
rMwh0mPx,2016,1,ITP20001,1
rMwh0mPx,2016,1,ITP30002,1
rMwh0mPx,2016,1,ITP30008,1
Sf8EoriT,2014,1,GEK10001,1
Sf8EoriT,2014,1,GEK10008,1
Sf8EoriT,2014,1,GEK10011,1
Sf8EoriT,2014,1,GEK10041,3
Sf8EoriT,2014,1,GEK10045,1
Sf8EoriT,2014,1,GEK10062,2
Sf8EoriT,2014,1,ISL10075,2
Sf8EoriT,2014,1,MEC10001,1
Sf8EoriT,2014,1,MEC10002,2
Sf8EoriT,2014,2,ECE10002,3
Sf8EoriT,2014,2,GEK10002,1
Sf8EoriT,2014,2,GEK10009,1
Sf8EoriT,2014,2,GEK10015,1
Sf8EoriT,2014,2,GEK10095,1
Sf8EoriT,2014,2,GEK20031,3
Sf8EoriT,2014,2,GEK20045,9
Sf8EoriT,2014,2,ISE10051,1
Sf8EoriT,2014,2,PCO10012,4
Sf8EoriT,2015,1,GEK10033,1
Sf8EoriT,2015,1,GEK10046,1
Sf8EoriT,2015,1,GEK20001,1
Sf8EoriT,2015,1,GEK20008,1
Sf8EoriT,2015,1,MEC20001,1
Sf8EoriT,2015,1,MEC20002,1
Sf8EoriT,2015,1,MEC20055,1
Sf8EoriT,2015,1,PCO10013,16
Sf8EoriT,2015,1,PCO10058,2
8hCwXJ7w,2014,1,GEK10001,1
8hCwXJ7w,2014,1,GEK10008,1
8hCwXJ7w,2014,1,GEK10011,1
8hCwXJ7w,2014,1,GEK10045,4
8hCwXJ7w,2014,1,GEK10055,3
8hCwXJ7w,2014,1,GEK10096,2
8hCwXJ7w,2014,1,ISL10091,2
8hCwXJ7w,2014,1,MEC10001,3
8hCwXJ7w,2014,1,PCO10058,5
8hCwXJ7w,2014,2,GEK10002,1
8hCwXJ7w,2014,2,GEK10009,1
8hCwXJ7w,2014,2,GEK10015,1
8hCwXJ7w,2014,2,GEK20045,1
8hCwXJ7w,2014,2,HMM10001,1
8hCwXJ7w,2014,2,ISL10076,3
8hCwXJ7w,2014,2,LAW10004,1
8hCwXJ7w,2014,2,PCO10012,6
8hCwXJ7w,2014,2,PCO10057,12
8hCwXJ7w,2015,1,GEK10046,1
8hCwXJ7w,2015,1,GEK20001,1
8hCwXJ7w,2015,1,GEK20008,1
8hCwXJ7w,2015,1,GEK20028,2
8hCwXJ7w,2015,1,HMM10041,1
8hCwXJ7w,2015,1,HMM20026,1
8hCwXJ7w,2015,1,HMM20028,3
8hCwXJ7w,2015,1,HMM30012,1
8hCwXJ7w,2015,1,PCO10013,9
8hCwXJ7w,2015,2,GCS10038,10
8hCwXJ7w,2015,2,GEA20011,1
8hCwXJ7w,2015,2,GEK20002,1
8hCwXJ7w,2015,2,GEK20009,1
8hCwXJ7w,2015,2,GEK30015,2
8hCwXJ7w,2015,2,HMM10092,1
8hCwXJ7w,2015,2,HMM20042,2
8hCwXJ7w,2015,2,MEC10001,3
8hCwXJ7w,2015,4,GEK20046,1
eM5cJXvK,2014,1,GEK10001,1
eM5cJXvK,2014,1,GEK10008,1
eM5cJXvK,2014,1,GEK10011,1
eM5cJXvK,2014,1,GEK10045,9
eM5cJXvK,2014,1,ISE10052,2
eM5cJXvK,2014,1,ISL10075,5
eM5cJXvK,2014,1,LAW10004,1
eM5cJXvK,2014,1,PCO10013,14
eM5cJXvK,2014,1,PCO10058,15
eM5cJXvK,2014,2,GEK10002,1
eM5cJXvK,2014,2,GEK10009,1
eM5cJXvK,2014,2,GEK10015,1
eM5cJXvK,2014,2,GEK10035,1
eM5cJXvK,2014,2,GEK10059,1
eM5cJXvK,2014,2,GEK20021,3
eM5cJXvK,2014,2,GEK20045,12
eM5cJXvK,2014,2,ISL10076,1
eM5cJXvK,2014,2,MEC10001,2
eM5cJXvK,2014,2,PCO10057,10
eM5cJXvK,2014,4,GEK10007,6
eM5cJXvK,2014,4,PCO10058,1
eM5cJXvK,2015,1,CUE20003,2
eM5cJXvK,2015,1,CUE20005,1
eM5cJXvK,2015,1,CUE20011,1
eM5cJXvK,2015,1,CUE20052,1
eM5cJXvK,2015,1,CUE30001,1
eM5cJXvK,2015,1,GCS10039,1
eM5cJXvK,2015,1,GEK20001,1
eM5cJXvK,2015,1,GEK20008,1
eM5cJXvK,2015,2,CUE20004,1
eM5cJXvK,2015,2,CUE20065,1
eM5cJXvK,2015,2,GEK10046,1
eM5cJXvK,2015,2,GEK10090,1
eM5cJXvK,2015,2,GEK10095,2
eM5cJXvK,2015,2,GEK20002,1
eM5cJXvK,2015,2,GEK20009,1
eM5cJXvK,2015,2,GEK20062,2
eM5cJXvK,2015,2,MEC20001,1
eM5cJXvK,2016,1,CUE20002,1
eM5cJXvK,2016,1,CUE20051,1
eM5cJXvK,2016,1,CUE30003,1
eM5cJXvK,2016,1,CUE30030,1
eM5cJXvK,2016,1,CUE30031,1
eM5cJXvK,2016,1,GEK10096,3
eM5cJXvK,2016,1,GEK10098,2
eM5cJXvK,2016,1,GEK30001,1
eM5cJXvK,2016,1,GEK30008,1
zMkMo7xx,2014,1,GEE10001,1
zMkMo7xx,2014,1,GEK10008,1
zMkMo7xx,2014,1,GEK10015,2
zMkMo7xx,2014,1,GEK10035,1
zMkMo7xx,2014,1,GEK10041,1
zMkMo7xx,2014,1,GEK10045,9
zMkMo7xx,2014,1,GEK10076,2
zMkMo7xx,2014,1,MEC10001,2
zMkMo7xx,2014,1,PCO10012,3
zMkMo7xx,2014,1,PCO10024,4
zMkMo7xx,2014,2,GEE10002,1
zMkMo7xx,2014,2,GEK10009,1
zMkMo7xx,2014,2,GEK10017,1
zMkMo7xx,2014,2,GEK10042,1
zMkMo7xx,2014,2,GEK10048,1
zMkMo7xx,2014,2,GEK20053,2
zMkMo7xx,2014,2,ISE20085,1
zMkMo7xx,2014,2,PCO10013,15
zMkMo7xx,2014,2,PCO10058,4
zMkMo7xx,2015,1,CSW20005,2
zMkMo7xx,2015,1,CSW20021,1
zMkMo7xx,2015,1,CSW20054,1
zMkMo7xx,2015,1,GEE20001,1
zMkMo7xx,2015,1,GEK10011,2
zMkMo7xx,2015,1,GEK10021,4
zMkMo7xx,2015,1,GEK10046,1
zMkMo7xx,2015,1,GEK10077,1
zMkMo7xx,2015,1,GEK20008,1
zMkMo7xx,2015,1,GEK20028,3
zMkMo7xx,2015,1,PCO20004,16
zMkMo7xx,2015,2,CSW20001,2
zMkMo7xx,2015,2,CSW20002,1
zMkMo7xx,2015,2,CSW20013,1
zMkMo7xx,2015,2,CSW20055,1
zMkMo7xx,2015,2,CSW30067,1
zMkMo7xx,2015,2,GEE20002,1
zMkMo7xx,2015,2,GEK10007,2
zMkMo7xx,2015,2,GEK20009,1
zMkMo7xx,2015,2,ISE40085,3
zMkMo7xx,2015,2,PCO10057,1
zMkMo7xx,2015,4,GEK20046,1
zMkMo7xx,2016,1,CSW20012,2
zMkMo7xx,2016,1,CSW20065,1
zMkMo7xx,2016,1,CSW30019,1
zMkMo7xx,2016,1,CSW30025,1
zMkMo7xx,2016,1,CSW30056,1
zMkMo7xx,2016,1,GCS20002,8
zMkMo7xx,2016,1,GEK30008,1
fhCCNjHD,2014,1,GEK10001,1
fhCCNjHD,2014,1,GEK10008,1
fhCCNjHD,2014,1,GEK10011,1
fhCCNjHD,2014,1,GEK10035,3
fhCCNjHD,2014,1,GEK10045,3
fhCCNjHD,2014,1,GEK10066,1
fhCCNjHD,2014,1,ISL10091,1
fhCCNjHD,2014,1,PCO10012,14
fhCCNjHD,2014,1,PCO10024,2
fhCCNjHD,2014,2,ECE10002,3
fhCCNjHD,2014,2,GEK10002,1
fhCCNjHD,2014,2,GEK10007,11
fhCCNjHD,2014,2,GEK10009,1
fhCCNjHD,2014,2,GEK10015,1
fhCCNjHD,2014,2,GEK10059,1
fhCCNjHD,2014,2,GEK20045,10
fhCCNjHD,2014,2,GEK30045,1
fhCCNjHD,2014,2,PCO10013,7
fhCCNjHD,2014,2,PCO10058,2
fhCCNjHD,2015,1,CUE20003,1
fhCCNjHD,2015,1,CUE20005,1
fhCCNjHD,2015,1,CUE20052,1
fhCCNjHD,2015,1,CUE30001,1
fhCCNjHD,2015,1,GEK10061,2
fhCCNjHD,2015,1,GEK20001,1
fhCCNjHD,2015,1,GEK20008,1
fhCCNjHD,2015,3,GEK10046,1
fhCCNjHD,2015,4,GEK10046,1
fhCCNjHD,2015,4,PCO10057,1
fhCCNjHD,2016,1,CUE30005,1
fhCCNjHD,2016,1,CUE40003,1
fhCCNjHD,2016,1,GEK10061,1
fhCCNjHD,2016,1,GEK20002,1
fhCCNjHD,2016,1,GEK20009,1
fhCCNjHD,2016,1,IID20055,1
fhCCNjHD,2016,1,IID20059,3
fhCCNjHD,2016,1,IID20061,2
972EXaM1,2014,1,GEK10001,1
972EXaM1,2014,1,GEK10008,1
972EXaM1,2014,1,GEK10011,1
972EXaM1,2014,1,GEK10015,1
972EXaM1,2014,1,GEK10045,3
972EXaM1,2014,1,GEK20021,1
972EXaM1,2014,1,ISE10051,1
972EXaM1,2014,1,ISE10052,2
972EXaM1,2014,1,ISL10075,9
972EXaM1,2014,1,PCO10013,1
972EXaM1,2014,1,PCO10058,2
972EXaM1,2014,2,GEK10002,1
972EXaM1,2014,2,GEK10009,1
972EXaM1,2014,2,GEK10011,1
972EXaM1,2014,2,GEK10016,1
972EXaM1,2014,2,GEK10061,2
972EXaM1,2014,2,GEK20045,4
972EXaM1,2014,2,ISE20085,1
972EXaM1,2014,2,PCO10013,5
972EXaM1,2014,2,PCO10057,1
972EXaM1,2014,2,UIL30051,1
972EXaM1,2015,1,GEK10040,1
972EXaM1,2015,1,GEK10088,2
972EXaM1,2015,1,GEK20001,1
972EXaM1,2015,1,GEK20008,1
972EXaM1,2015,1,GEK20044,1
972EXaM1,2015,1,ISE10051,1
972EXaM1,2015,1,ISL10091,2
972EXaM1,2015,1,LAW10004,1
972EXaM1,2015,2,GCS10019,1
972EXaM1,2015,2,GCS10033,2
972EXaM1,2015,2,GCS20001,17
972EXaM1,2015,2,GEK10041,1
972EXaM1,2015,2,GEK20002,1
972EXaM1,2015,2,GEK20009,1
972EXaM1,2015,2,ISE10002,1
972EXaM1,2016,1,GEK10007,2
972EXaM1,2016,1,GEK10041,3
972EXaM1,2016,1,GEK20002,1
972EXaM1,2016,1,GEK20062,3
972EXaM1,2016,1,GEK30008,1
972EXaM1,2016,1,ISE10022,1
972EXaM1,2016,1,ISE20043,1
972EXaM1,2016,1,ISE30096,1
972EXaM1,2016,1,ISE30097,1
Z86pkUbx,2014,1,GEK10001,1
Z86pkUbx,2014,1,GEK10008,1
Z86pkUbx,2014,1,GEK10011,1
Z86pkUbx,2014,1,GEK10015,1
Z86pkUbx,2014,1,GEK10041,3
Z86pkUbx,2014,1,GEK10045,11
Z86pkUbx,2014,1,ISL10075,8
Z86pkUbx,2014,1,MEC10002,1
Z86pkUbx,2014,1,PCO10012,18
Z86pkUbx,2014,1,PCO10058,5
Z86pkUbx,2014,2,GEK10002,1
Z86pkUbx,2014,2,GEK10009,1
Z86pkUbx,2014,2,GEK10030,1
Z86pkUbx,2014,2,GEK20045,10
Z86pkUbx,2014,2,ISE10002,1
Z86pkUbx,2014,2,ISE10052,1
Z86pkUbx,2014,2,ISL10071,4
Z86pkUbx,2014,2,PCO10057,5
Z86pkUbx,2015,2,GCS10034,1
Z86pkUbx,2015,2,GCS10053,5
Z86pkUbx,2015,2,GEK10060,1
Z86pkUbx,2015,2,GEK10095,2
Z86pkUbx,2015,2,GEK20001,1
Z86pkUbx,2015,2,GEK20008,1
Z86pkUbx,2015,2,GEK20028,4
Z86pkUbx,2015,2,GEK40096,1
IFTTNLbS,2014,1,GEK10001,1
IFTTNLbS,2014,1,GEK10008,1
IFTTNLbS,2014,1,GEK10011,1
IFTTNLbS,2014,1,GEK10015,1
IFTTNLbS,2014,1,GEK10033,1
IFTTNLbS,2014,1,GEK10035,3
IFTTNLbS,2014,1,GEK10045,6
IFTTNLbS,2014,1,ISE10022,1
IFTTNLbS,2014,1,MEC10001,2
73gF9ooJ,2014,1,CCC20072,1
73gF9ooJ,2014,1,GEK10001,1
73gF9ooJ,2014,1,GEK10008,1
73gF9ooJ,2014,1,GEK10011,2
73gF9ooJ,2014,1,GEK10033,1
73gF9ooJ,2014,1,GEK10041,1
73gF9ooJ,2014,1,GEK10045,9
73gF9ooJ,2014,1,GEK40096,3
73gF9ooJ,2014,1,ISL10075,7
73gF9ooJ,2014,2,CCC20053,1
73gF9ooJ,2014,2,CCC30084,1
73gF9ooJ,2014,2,GEK10002,1
73gF9ooJ,2014,2,GEK10009,1
73gF9ooJ,2014,2,GEK10015,1
73gF9ooJ,2014,2,GEK10022,1
73gF9ooJ,2014,2,GEK10065,1
73gF9ooJ,2014,2,GEK10076,2
73gF9ooJ,2014,2,GEK20021,1
73gF9ooJ,2014,2,PCO10013,1
73gF9ooJ,2015,1,CCC20050,1
73gF9ooJ,2015,1,CCC20064,1
73gF9ooJ,2015,1,CCC30081,1
73gF9ooJ,2015,1,CCC30083,1
73gF9ooJ,2015,1,GEK10046,1
73gF9ooJ,2015,1,GEK20001,1
73gF9ooJ,2015,1,GEK20008,1
73gF9ooJ,2015,1,GEK20028,3
73gF9ooJ,2015,1,GEK40096,2
73gF9ooJ,2015,2,CCC20091,1
73gF9ooJ,2015,2,CCC20094,1
73gF9ooJ,2015,2,GEA20002,1
73gF9ooJ,2015,2,GEA20008,1
73gF9ooJ,2015,2,GEK10007,5
73gF9ooJ,2015,2,GEK20002,1
73gF9ooJ,2015,2,GEK20009,1
73gF9ooJ,2015,2,GEK20016,1
73gF9ooJ,2015,2,GEK20046,1
73gF9ooJ,2015,2,GEK20060,2
73gF9ooJ,2016,1,CCC30053,1
73gF9ooJ,2016,1,CCC30057,1
73gF9ooJ,2016,1,CCC40046,1
73gF9ooJ,2016,1,CCC40084,1
73gF9ooJ,2016,1,GCS10007,1
73gF9ooJ,2016,1,GEK10070,1
73gF9ooJ,2016,1,GEK30001,1
73gF9ooJ,2016,1,GEK30008,1
tsLno7Vp,2014,1,GEK10001,1
tsLno7Vp,2014,1,GEK10008,1
tsLno7Vp,2014,1,GEK10011,1
tsLno7Vp,2014,1,GEK10015,1
tsLno7Vp,2014,1,GEK10045,7
tsLno7Vp,2014,1,GEK10059,3
tsLno7Vp,2014,1,GEK10066,1
tsLno7Vp,2014,1,GEK40096,3
tsLno7Vp,2014,1,ISL10075,5
tsLno7Vp,2014,1,PCO10058,10
tsLno7Vp,2014,2,GEK10002,1
tsLno7Vp,2014,2,GEK10009,1
tsLno7Vp,2014,2,GEK10076,2
tsLno7Vp,2014,2,GEK10090,1
tsLno7Vp,2014,2,GEK10095,1
tsLno7Vp,2014,2,GEK20045,10
tsLno7Vp,2014,2,HMM10001,2
tsLno7Vp,2014,2,PCO10012,3
tsLno7Vp,2014,2,PCO10057,3
tsLno7Vp,2014,4,PCO10052,1
tsLno7Vp,2015,1,ECE20010,2
tsLno7Vp,2015,1,ECE20016,2
tsLno7Vp,2015,1,GEK10046,1
tsLno7Vp,2015,1,GEK10096,3
tsLno7Vp,2015,1,GEK20001,1
tsLno7Vp,2015,1,GEK20008,1
tsLno7Vp,2015,1,ITP20007,2
tsLno7Vp,2015,1,MEC10001,3
tsLno7Vp,2015,1,PCO10013,17
tsLno7Vp,2015,2,CUE20004,1
tsLno7Vp,2015,2,CUE20056,1
tsLno7Vp,2015,2,CUE30010,1
tsLno7Vp,2015,2,GEK10021,6
tsLno7Vp,2015,2,GEK10022,1
tsLno7Vp,2015,2,GEK10061,1
tsLno7Vp,2015,2,GEK20002,1
tsLno7Vp,2015,2,GEK20009,1
tsLno7Vp,2015,2,GEK20062,3
tsLno7Vp,2015,3,GEK10046,1
tsLno7Vp,2015,4,GEK10046,1
1rbzB58V,2014,1,GEK10001,1
1rbzB58V,2014,1,GEK10008,1
1rbzB58V,2014,1,GEK10011,2
1rbzB58V,2014,1,GEK10041,4
1rbzB58V,2014,1,GEK10045,13
1rbzB58V,2014,1,GEK10060,1
1rbzB58V,2014,1,ISL10071,4
1rbzB58V,2014,1,PCO10058,8
1rbzB58V,2014,2,CCC20091,1
1rbzB58V,2014,2,GEK10002,1
1rbzB58V,2014,2,GEK10009,1
1rbzB58V,2014,2,GEK10015,2
1rbzB58V,2014,2,GEK10030,1
1rbzB58V,2014,2,GEK10055,1
1rbzB58V,2014,2,GEK20045,13
1rbzB58V,2014,2,IID10005,3
1rbzB58V,2014,2,MEC10001,2
1rbzB58V,2014,2,PCO10057,6
u0Q0xRJP,2014,1,GEK10001,1
u0Q0xRJP,2014,1,GEK10008,1
u0Q0xRJP,2014,1,GEK10015,1
u0Q0xRJP,2014,1,GEK10045,3
u0Q0xRJP,2014,1,GEK30045,1
u0Q0xRJP,2014,1,ISE10052,2
u0Q0xRJP,2014,1,ISL10073,1
u0Q0xRJP,2014,1,MEC10002,1
u0Q0xRJP,2014,1,PCO10058,7
u0Q0xRJP,2014,1,UIL30051,1
u0Q0xRJP,2014,2,CCC20053,1
u0Q0xRJP,2014,2,GEK10002,1
u0Q0xRJP,2014,2,GEK10009,1
u0Q0xRJP,2014,2,GEK10011,2
u0Q0xRJP,2014,2,GEK10059,3
u0Q0xRJP,2014,2,GEK20045,3
u0Q0xRJP,2014,2,IID10005,1
u0Q0xRJP,2014,2,ISE10052,2
u0Q0xRJP,2014,2,PCO10057,6
u0Q0xRJP,2015,1,GEK20001,1
u0Q0xRJP,2015,1,GEK20008,1
u0Q0xRJP,2015,1,IID20006,1
u0Q0xRJP,2015,1,IID20013,2
u0Q0xRJP,2015,1,IID20016,3
u0Q0xRJP,2015,1,IID20055,2
u0Q0xRJP,2015,1,IID20059,2
u0Q0xRJP,2015,1,IID20061,3
u0Q0xRJP,2015,2,GCS20001,14
u0Q0xRJP,2015,2,GEK10046,1
u0Q0xRJP,2015,2,GEK20009,1
u0Q0xRJP,2015,2,IID20003,1
u0Q0xRJP,2015,2,IID20009,2
u0Q0xRJP,2015,2,IID20015,1
u0Q0xRJP,2015,2,IID20057,1
u0Q0xRJP,2015,2,IID20063,3
u0Q0xRJP,2015,3,PCO20058,2
u0Q0xRJP,2015,4,GEK10007,8
u0Q0xRJP,2016,1,GEK20002,1
u0Q0xRJP,2016,1,GEK20046,1
u0Q0xRJP,2016,1,GEK20062,1
u0Q0xRJP,2016,1,GEK30008,1
u0Q0xRJP,2016,1,IID30011,1
u0Q0xRJP,2016,1,IID30018,1
u0Q0xRJP,2016,1,IID30067,1
u0Q0xRJP,2016,1,IID30076,1
u0Q0xRJP,2016,1,IID30080,1
u0Q0xRJP,2016,1,IID30086,2
QYTtJDHG,2014,1,GEK10001,1
QYTtJDHG,2014,1,GEK10008,1
QYTtJDHG,2014,1,GEK10015,1
QYTtJDHG,2014,1,GEK10042,1
QYTtJDHG,2014,1,GEK10045,10
QYTtJDHG,2014,1,GEK10070,1
QYTtJDHG,2014,1,GEK20031,2
QYTtJDHG,2014,1,ISL10075,7
QYTtJDHG,2014,1,PCO10058,2
QYTtJDHG,2014,2,GEK10002,1
QYTtJDHG,2014,2,GEK10009,1
QYTtJDHG,2014,2,GEK10011,1
QYTtJDHG,2014,2,GEK10041,1
QYTtJDHG,2014,2,GEK10095,1
QYTtJDHG,2014,2,GEK20045,9
